genomeIDs	original_lineage	recombinant_parents	breakpoint_count	case_report_folder
PV337772.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV337772.1
PV339228.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339228.1
PV339236.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339236.1
PV339244.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339244.1
PV339252.1	A.1.NmC5	A.1.NmC5 + A.1.NmC3	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339252.1
PV339260.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339260.1
PV339316.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339316.1
PV339324.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339324.1
PV339332.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV339332.1
PV395635.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV395635.1
PV395699.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV395699.1
PV395707.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV395707.1
PV395715.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV395715.1
PV395723.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV395723.1
PV395731.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV395731.1
PV395739.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV395739.1
PV395747.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV395747.1
PV396747.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV396747.1
PV396755.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV396755.1
PV396763.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV396763.1
PV396771.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV396771.1
PV396779.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV396779.1
PV494053.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV494053.1
PV493317.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV493317.1
PV493325.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV493325.1
PV493333.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV493333.1
PV493341.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV493341.1
PV493349.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV493349.1
PV493357.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV493357.1
PV493909.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV493909.1
PV493917.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV493917.1
PV494061.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV494061.1
PV946108.1	A.1.NmC5	A.1.NmC5 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV946108.1
PV456056.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV456056.1
PV457368.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV457368.1
PV457376.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV457376.1
PV457384.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV457384.1
PV457392.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV457392.1
PV457520.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV457520.1
PV457528.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV457528.1
PV456008.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV456008.1
PV456016.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV456016.1
PV456024.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV456024.1
PV456032.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV456032.1
PV571977.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV571977.1
PV572145.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572145.1
PV572153.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572153.1
PV572201.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572201.1
PV573201.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV573201.1
PV573209.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV573209.1
PV573217.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV573217.1
PV573225.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV573225.1
PV573369.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV573369.1
PV572809.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572809.1
PV572817.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572817.1
PV572881.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572881.1
PV572825.1	A.1.NmC5	A.1.NmC5 + A.1.NmC8 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572825.1
PV572833.1	A.1.NmC5	A.1.NmC5 + A.1.NmC8 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572833.1
PV572841.1	A.1.NmC5	A.1.NmC5 + A.1.NmC8 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572841.1
PV573145.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV573145.1
PV573345.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV573345.1
PV573353.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV573353.1
PV572889.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572889.1
PV572897.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572897.1
PV572905.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV572905.1
PV649011.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV649011.1
PV649563.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV649563.1
PV949087.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV949087.1
PV950375.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV950375.1
PV950383.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV950383.1
PV847549.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV847549.1
PV847509.1	A.1.NmC5	A.1.NmC5 + A.1	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV847509.1
